pccode;pccode2010;pcname;province;province_id;districtid;nvoters;totalps_av;frnum_v600;frnum_p95;frnum_ecc;frnum_disq;frnum_comb;frnum_own;total_karzai;total_abd;total_others;total_v600;total_p95;total_ecc;total_disq;total_comb;total_own;totalv_pc;totalps;female;kuchi;femaleps;kuchips;response;herfind;pc_categ;iec_province;iec_district;iec_pcname;iec_mgrsgrid;iec_secure;iec_access;syn_mgrsgrid;syn_latitude;syn_longitude;geoimpute;lat;lon;cov;dist;segment50;dist50;segment100;dist100;conflict;elevation;slope;pc_vill_dist;vill_id;center;center_code;population;language;lang_code;region;region2;dist_prim_rd;dist_sec_rd;dist_tr_rd;dist_health_b;dist_health_d;dist_river_p;dist_river_sec;dist_river_s;lang_code2;access;center2;share_600;share_95;share_ecc;share_disq;share_comb;share_own;vote_600;vote_95;vote_ecc;vote_disq;vote_comb;vote_own;vote_comb_ind;ind_seg50;ind_seg100;prov_34_na;dist_34_na;distid;roshan_only;cov_all;dist_all;roshan_win_20km;roshan_win_10km;roshan_win_15km;roshan_win_5km;cov_pc;dist2;dist3;dist4;lat2;lon2;lat3;lon3;lat4;lon4;distance;measurement_error;_dist
1202041;1202041;Mandarwar Elementary and High school, Qarghayee,;Laghman;12;702;2260;4;0;1;0;0;0;0;892;57;49;0;216;0;0;0;0;998;4;2;0;.5;0;.44159293;.80248272;School;Laghman;QARGHAI;Mandarwar Elementary and High school, Qarghayee,;42SXD1070723026;Secure;Other;42SXD1070723026;34.542995;70.206505;Original;34.542995;70.206505;1;19.654032;745;22062.146;374;25722.178;0;690;4.583509;853.3327;QGI-091;NA;0;2114;Pashto;2;RC-East;East;4043.6953;273.53549;353.20026;3164.7849;13384.157;3284.7046;246.32745;21838.633;Pashto;Other;No capital;0;.25;0;0;0;0;0;.21643287;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;19654.030966;0;0;0;0;.97486;386.28098;7591.9785;149212.98;1193.2185;4928.9531;41217.344;346044.59;1423770.5;24294580;19.654032;.49922213;20.153254
1202033;1202033;Qarghi Boys High school and Girls' secondary school, Qarghayee;Laghman;12;702;3031;6;0;0;0;0;0;0;1075;227;227;0;0;0;0;0;0;1529;6;2;0;.33333334;0;.50445396;.52027625;School;Laghman;QARGHAI;Qarghi Boys High school and Girls' secondary school, Qarghayee;42SXD1375023063;Secure;Other;42SXD1375023063;34.542999;70.239662;Original;34.542999;70.239662;1;17.323214;745;19071.836;374;22792.646;0;644;1.5648397;376.50214;QGI-027;NA;0;968;Pashto;2;RC-East;East;4953.9722;2773.3049;163.38876;949.47058;13707.706;4309.4404;60.795807;24540.984;Pashto;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;17323.213119;0;0;0;0;.97486;300.09372;5198.5879;90056.242;1193.2188;4933.6104;41217.355;346535.13;1423771.1;24340510;17.323214;-.56065428;16.76256
1202049;1202049;Ghandi Abdul Rahimzai Big Mosque and Village guestroom, Qarghayee;Laghman;12;702;1966;4;0;0;0;0;0;0;1386;16;230;0;0;0;0;0;0;1632;4;2;0;.5;0;.83011192;.72688764;Mosque;Laghman;QARGHAI;Ghandi Abdul Rahimzai Big Mosque and Village guestroom, Qarghayee;42SXD1236218943;Secure;Other;42SXD1236218943;34.506004;70.223999;Original;34.506004;70.223999;1;19.851437;745;21638.703;374;25598.313;0;627;2.3723886;315.38626;QGI-113;NA;0;357;Pashto;2;RC-East;East;636.5755;1076.8501;103.56746;5284.9824;17553.203;150.55031;54.618534;21686.723;Pashto;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;21269.214281;0;0;0;0;.97486;394.07953;7823.0449;155298.69;1190.6643;4931.4102;41085.07;346303.34;1417681.5;24318804;19.851437;1.0449384;20.896376
1202039;1202039;Mashakilo Big Mosque and Clinic, Qarghayee;Laghman;12;702;3046;1;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;13;6;2;0;.33333334;0;.0042678923;1;Other;Laghman;QARGHAI;Mashakilo Big Mosque and Clinic, Qarghayee;42SXD1124126458;Secure;Other;42SXD1124126458;34.573883;70.212769;Original;34.573883;70.212769;1;17.284006;745;21125.465;374;24472.359;0;665;2.7810378;582.22498;MTM-081;NA;0;389;Pashto;2;RC-East;East;7448.5518;127.1818;1293.536;304.24243;9978.2656;5657.374;31.306408;24175.578;Pashto;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;17284.005711;0;0;0;0;.97486;298.73688;5163.3696;89243.719;1195.3534;4929.833;41328.008;346137.22;1428869.8;24303252;17.284006;-.20090005;17.083107
1202034;1202034;Qalatak village mosque and Guestroom;Laghman;12;702;3000;6;0;0;0;0;0;0;481;37;98;0;0;0;0;0;0;616;6;2;1;.40000001;.16666667;.20533334;.61921275;Mosque;Laghman;QARGHAI;Qalatak village mosque and Guestroom;42SXD1546323066;Secure;Other;42SXD1546323066;34.542835;70.258331;Original;34.542835;70.258331;1;15.749311;745;17408.391;374;21170.938;0;640;2.5012913;221.29686;QGI-129;NA;0;85;Pashto;2;RC-East;East;5386.123;4481.8081;575.98102;1801.5984;14194.089;4284.5933;501.63013;26081.227;Pashto;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;16135.906307;0;0;0;0;.97486;248.04082;3906.4719;61524.242;1193.2075;4936.2329;41216.77;346811.5;1423744;24366398;15.749311;-.46880972;15.280501
1202035;1202035;Charbagh Big Mosque and Girls' High school, Qarghayee;Laghman;12;702;3654;7;0;1;0;0;0;0;1271;108;131;0;157;0;0;0;0;1510;7;3;0;.42857143;0;.41324577;.71549755;Mosque;Laghman;QARGHAI;Charbagh Big Mosque and Girls' High school, Qarghayee;42SXD1863922602;Secure;Other;42SXD1863922602;34.538288;70.29287;Original;34.538288;70.29287;1;12.751328;745;14481.562;374;18376.361;0;672;1.3712214;435.17273;QGI-077;NA;0;494;Pashai;6;RC-East;East;5088.9092;7670.252;782.29218;4926.4258;15970.317;3764.4751;114.09725;28826.305;Other;Other;No capital;0;.14285715;0;0;0;0;0;.10397351;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;14609.325478;0;0;0;0;.97486;162.59637;2073.3198;26437.582;1192.8933;4941.0874;41200.492;347323.22;1422994.5;24414346;12.751328;-.24534605;12.505982
1202044;1202044;Aziz khan kas Mosque, and Gul Pachah Ulfat Mosque, Qarghayee;Laghman;12;702;3100;6;1;0;0;0;0;0;1610;131;118;532;0;0;0;0;0;1859;6;2;2;.5;.33333334;.59967744;.75617164;Mosque;Laghman;QARGHAI;Aziz khan kas Mosque, and Gul Pachah Ulfat Mosque, Qarghayee;42SXD1920417622;Secure;Other;42SXD1920417622;34.493324;70.298332;Original;34.493324;70.298332;1;14.414866;745;16304.922;374;20441.926;0;612;5.3923864;189.0155;QGI-065;NA;0;817;Pashto;2;RC-East;East;214.63507;7996.2583;3713.9717;5892.6855;16135.22;624.16498;14.012853;27953.41;Pashto;Other;No capital;.16666667;0;0;0;0;0;.28617537;0;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;16571.542732;0;0;0;0;.97486;207.78838;2995.2417;43176.008;1189.7894;4941.8555;41039.793;347404.19;1415598.9;24421936;14.414866;-.98690003;13.427966
1202042;1202042;Farmankhil village Guestroom, Qarghayee;Laghman;12;702;3054;5;0;1;0;0;0;0;804;8;97;0;114;0;0;0;0;909;6;2;0;.33333334;0;.29764244;.78687644;Other;Laghman;QARGHAI;Farmankhil village Guestroom, Qarghayee;42SXD1122521436;Secure;Other;42SXD1122521436;34.528606;70.211937;Original;34.528606;70.211937;1;20.231575;745;21920.15;374;25708.852;0;646;1.9156339;320.22556;QGI-133;NA;0;808;Dari;1;RC-East;East;2843.1558;239.06496;1826.09;3720.4482;14987.154;2075.1721;54.690243;21553.344;Dari;Other;No capital;0;.16666667;0;0;0;0;0;.12541254;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;20282.697974;0;0;0;0;.97486;409.31662;8281.1201;167540.09;1192.2246;4929.7163;41165.855;346124.91;1421399.6;24302100;20.231575;.91805398;21.14963
1202037;1202037;Pacha kalat Mosque and village guestroom, Qarghayee;Laghman;12;702;1670;2;1;1;1;0;1;0;946;11;40;693;693;693;0;693;0;997;3;1;0;.33333334;0;.59700596;.9007796;Mosque;Laghman;QARGHAI;Pacha kalat Mosque and village guestroom, Qarghayee;42SXD1871220173;Secure;Other;42SXD1871220173;34.51638;70.293327;Original;34.51638;70.293327;1;13.536711;745;15370.834;374;19421.477;0;615;1.2248765;65.303299;QGI-124;NA;0;864;Pashto;2;RC-East;East;2755.2427;7327.2217;1531.663;6127.2988;17809.648;1652.2645;123.5761;28097.445;Pashto;Other;No capital;.33333334;.33333334;.33333334;0;.33333334;0;.69508523;.69508523;.69508523;0;.69508523;0;1;0;0;Laghman;Qarghayi;902;0;1;15578.610836;0;0;0;0;.97486;183.24254;2480.5012;33577.828;1191.3805;4941.1519;41122.145;347330;1419387.5;24414982;13.536711;-1.0772365;12.459475
1202045;1202045;Kakas School and Village guestroom, Qarghayee;Laghman;12;702;3290;6;0;1;0;0;0;0;1031;19;55;0;475;0;0;0;0;1105;6;1;3;.33333334;.5;.33586627;.87158996;School;Laghman;QARGHAI;Kakas School and Village guestroom, Qarghayee;42SWD9495818883;Secure;Other;42SWD9495818883;34.507217;70.034431;Original;34.507217;70.034431;1;8.2601213;790;14310.017;346;15360.944;0;720;4.405921;424.71927;QGI-155;NA;0;1167;Pashto;2;RC-East;East;169.78844;16075.347;8957.2119;2731.8098;23506.174;2830.1582;636.75769;7483.7363;Pashto;Other;No capital;0;.16666667;0;0;0;0;0;.42986426;0;0;0;0;0;0;1;Laghman;Qarghayi;902;0;1;9755.415193000001;0;0;0;0;.97486;68.229607;563.58484;4655.2788;1190.748;4904.8218;41089.402;343506.41;1417880.9;24057274;8.2601213;.17849526;8.4386168
1202040;1202040;Kharooto village Hazrat Omar Mosque and Guestroom, Qarghayee;Laghman;12;702;4000;8;0;2;0;0;0;0;879;31;39;0;488;0;0;0;0;949;8;2;2;.33333334;.25;.23725;.85931402;Mosque;Laghman;QARGHAI;Kharooto village Hazrat Omar Mosque and Guestroom, Qarghayee;42SXD1138924735;Secure;Other;42SXD1138924735;34.558331;70.214157;Original;34.558331;70.214157;1;18.087627;745;21111.119;374;24635.469;0;670;3.160553;364.89404;QGI-086;NA;0;180;Dari;1;RC-East;East;5874.7651;265.29532;1423.5377;1440.3385;11715.525;5112.9756;22.124395;23315.854;Dari;Other;No capital;0;.25;0;0;0;0;0;.51422548;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;18087.626964;0;0;0;0;.97486;327.16226;5917.5894;107035.15;1194.2782;4930.0278;41272.262;346157.75;1426300.5;24305174;18.087627;-.49330911;17.594318
1202038;1202038;Haji Samad Khan Mosque and guestroom, Sewati, Qarghayee;Laghman;12;702;1793;3;0;0;0;0;0;0;689;13;93;0;0;0;0;0;0;795;3;1;0;.33333334;0;.44339097;.7549023;Mosque;Laghman;QARGHAI;Haji Samad Khan Mosque and guestroom, Sewati, Qarghayee;42SXD1629421837;Secure;Other;42SXD1629421837;34.531658;70.26722;Original;34.531658;70.26722;1;15.214646;745;16947.23;374;20831.842;0;630;.85674465;258.10794;QGI-139;NA;0;926;Pashto;2;RC-East;East;4288.478;5290.8535;1247.5334;3219.7703;15645.396;2847.3967;92.876953;26364.766;Pashto;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;16559.68643;0;0;0;0;.97486;231.48546;3521.9695;53585.52;1192.4354;4937.4819;41176.773;346943.16;1421902.3;24378730;15.214646;.95579195;16.170439
1202043;1202043;Surkhakano High school, Qarghayee;Laghman;12;702;3000;7;0;3;0;0;0;0;1527;12;56;0;1085;0;0;0;0;1595;7;2;2;.40000001;.2857143;.5316667;.91689479;School;Laghman;QARGHAI;Surkhakano High school, Qarghayee;42SXD1117619125;Secure;Other;42SXD1117619125;34.507774;70.211105;Original;34.507774;70.211105;1;20.913822;745;22682.418;374;26607.418;0;634;1.0208184;907.44574;QGI-115;NA;0;60;Pashto;2;RC-East;East;546.21033;87.921997;396.19107;5590.5005;17293.043;439.43848;427.42441;20616.574;Pashto;Other;No capital;0;.42857143;0;0;0;0;0;.68025076;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;21934.061573;0;0;0;0;.97486;437.38797;9147.4541;191308.22;1190.7865;4929.5991;41091.391;346112.63;1417972.5;24300950;20.913822;-.44247052;20.471352
1202048;1202048;Baloch abad Mosque and Baryalay guestroom, Qarghayee;Laghman;12;702;1570;3;0;0;0;0;0;0;320;6;100;0;0;0;0;0;0;426;3;1;0;.33333334;0;.27133757;.60636109;Mosque;Laghman;QARGHAI;Baloch abad Mosque and Baryalay guestroom, Qarghayee;42SXD1318221922;Secure;Other;42SXD1318221922;34.532772;70.233322;Original;34.532772;70.233322;1;18.216436;745;19905.09;374;23702.746;0;638;.66793716;313.04773;QGI-099;NA;0;333;Pashto;2;RC-East;East;3687.1458;2241.2998;724.58704;2200.95;14707.254;3036.9673;144.26463;23531.525;Pashto;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;18530.846273;0;0;0;0;.97486;331.83856;6044.916;110116.83;1192.5123;4932.7197;41180.758;346441.28;1422085.8;24331722;18.216436;-.69450861;17.521927
1202050;1202050;Dara ghar School, Qarghayee;Laghman;12;702;1697;3;0;1;0;0;0;0;683;34;41;0;317;0;0;0;0;758;3;1;0;.33333334;0;.44667059;.81455845;School;Laghman;QARGHAI;Dara ghar School, Qarghayee;42SXD1540520366;Secure;Other;42SXD1540520366;34.518497;70.257332;Original;34.518497;70.257332;1;16.518787;745;18298.73;374;22254.902;0;623;.57151645;508.07913;QGI-116;NA;0;291;Pashto;2;RC-East;East;2805.2219;4075.3088;1180.5275;3933.3164;16750.209;1885.8964;158.7097;25011.191;Pashto;Other;No capital;0;.33333334;0;0;0;0;0;.4182058;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;18276.22583;0;0;0;0;.97486;272.87033;4507.4873;74458.219;1191.5266;4936.0928;41129.711;346796.69;1419735.8;24365010;16.518787;-.73627162;15.782516
1202051;1202051;Kambiri Ahmadzai Kochis' Mosque and Guestroom, Qarghayee;Laghman;12;702;1877;4;0;1;0;0;0;0;395;8;27;0;185;0;0;0;0;430;4;0;4;.5;1;.22908898;.84586269;Mosque;Laghman;QARGHAI;Kambiri Ahmadzai Kochis' Mosque and Guestroom, Qarghayee;42SXD2239020973;Secure;Other;42SXD2239020973;34.523163;70.333504;Original;34.523163;70.333504;1;9.9007425;745;11769.856;374;15879.32;0;637;2.2144766;451.28049;QGI-144;NA;0;444;Pashai;6;RC-East;East;3435.9985;11078.452;450.05728;5664.709;15358.011;3938.5283;297.24875;31857.26;Other;Other;No capital;0;.25;0;0;0;0;0;.43023255;0;0;0;0;0;0;0;Laghman;Qarghayi;902;0;1;12011.513314;0;0;0;0;.97486;98.024704;970.51733;9608.8428;1191.8488;4946.8018;41146.391;347925.91;1420503.5;24470848;9.9007425;.65273404;10.553476
1203080;1203080;Mangoo School and tent, Aleengar, Aleengar;Laghman;12;703;1502;3;0;0;0;0;0;0;896;31;43;0;0;0;0;0;0;970;3;1;0;.33333334;0;.6458056;.85460937;School;Laghman;ALINGAR;Mangoo School and tent, Aleengar, Aleengar;42SXD2647661248;Secure;Other;42SXD2647661248;34.885757;70.384048;Original;34.885757;70.384048;1;3.5584238;870;8105.7456;415;10369.366;0;1029;7.8252563;604.15924;ALR-063;NA;0;1929;Pashto;2;RC-East;East;43672.371;29242.236;1451.1799;5242.8384;29449.836;19029.693;144.64964;10657.653;Pashto;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laghman;Alingar;903;0;1;3558.423835;0;0;0;0;.684982;12.662379;45.058113;160.33586;1217.0161;4953.9141;42456.527;348676.53;1481128.1;24541266;3.5584238;.45315132;4.0115752
1203084;1203084;Chetlah;Laghman;12;703;670;1;0;0;0;0;0;0;199;120;39;0;0;0;0;0;0;358;2;1;0;.5;0;.53432834;.42484629;Other;Laghman;ALINGAR;Chetlah;42SXD2064955427;Unsecure;Not accessible;42SXD2064955427;34.833988;70.319458;Original;34.833988;70.319458;1;6.819128;866;9244.8477;423;8107.0181;0;1126;10.004378;916.71576;ALR-041;NA;0;1061;Pashto;2;RC-East;East;37795.641;21284.047;3460.4895;3107.2986;21500.648;11474.637;192.45345;17270.891;Pashto;Limited;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Laghman;Alingar;903;0;1;6819.128151;0;0;0;0;.684982;46.500507;317.09293;2162.2971;1213.4067;4944.8262;42267.797;347717.5;1472355.9;24451306;6.819128;-.53270441;6.2864237
1203056;1203056;Darjayee School, Aleengar, Aleengar;Laghman;12;703;1255;3;0;0;0;0;0;0;758;12;69;0;0;0;0;0;0;839;3;1;0;.33333334;0;.66852587;.81828934;School;Laghman;ALINGAR;Darjayee School, Aleengar, Aleengar;42SXD2130750926;Secure;Other;42SXD2130750926;34.793335;70.326004;Original;34.793335;70.326004;1;9.2291307;827;12486.903;423;11882.58;0;877;6.3267245;258.20807;ALR-083;NA;0;1381;Pashto;2;RC-East;East;33297.859;17814.326;15.604817;2358.8533;18013.406;7493.2095;112.13323;18558.346;Pashto;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Laghman;Alingar;903;0;1;10347.807454;0;0;0;0;.684982;85.176857;786.10834;7255.0967;1210.5762;4945.7471;42119.98;347814.63;1465494.6;24460412;9.2291307;-.028061667;9.2010689
1203064;1203064;Waranta village Mosque and ground, Aleengar, Aleengar;Laghman;12;703;1950;4;0;1;0;0;0;0;370;9;13;0;125;0;0;0;0;392;4;2;0;.5;0;.20102564;.89180291;Mosque;Laghman;ALINGAR;Waranta village Mosque and ground, Aleengar, Aleengar;42SXD2522360839;Secure;Other;42SXD2522360839;34.882225;70.370277;Original;34.882225;70.370277;1;4.8097391;866;8530.4756;423;10862.399;0;1037;5.7804904;320.50949;ALR-108;NA;0;1319;Pashto;2;RC-East;East;43222.785;28247.283;424.05948;4527.4111;28458.291;18129.791;934.17926;11898.408;Pashto;Other;No capital;0;.25;0;0;0;0;0;.31887755;0;0;0;0;0;0;1;Laghman;Alingar;903;0;1;4809.739195;0;0;0;0;.684982;23.133591;111.26653;535.16302;1216.7697;4951.9761;42443.633;348471.91;1480528.4;24522066;4.8097391;.2052865;5.0150256
1203128;1203128;Dara Koh School, Dara Koh Village;Laghman;12;703;2400;6;0;0;0;0;0;0;451;287;782;0;0;0;0;0;0;1520;6;3;0;.5;0;.63333333;.20184731;School;Laghman;ALINGAR;Dara Koh School, Dara Koh Village;42SXD2450957626;Secure;Other;42SXD2450957626;34.853348;70.361984;Original;34.853348;70.361984;1;5.559226;866;9662.7041;415;9761.502;0;955;4.3154159;1014.9904;ALR-051;NA;0;113;Pashto;2;RC-East;East;39972.938;25138.434;372.5831;1239.479;25344.592;14912.64;202.60725;12959.433;Pashto;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laghman;Alingar;903;0;1;5595.906219;0;0;0;0;.684982;30.904995;171.80785;955.11865;1214.7559;4950.8086;42338.309;348348.72;1475631.8;24510508;5.559226;-1.046931;4.5122948
1203055;1203055;Kandi Mosque and village guestroom, Aleengar, Aleengar;Laghman;12;703;1482;3;0;1;0;0;0;0;542;5;55;0;110;0;0;0;0;602;3;1;0;.33333334;0;.40620783;.81277794;Mosque;Laghman;ALINGAR;Kandi Mosque and village guestroom, Aleengar, Aleengar;42SXD2064949854;Secure;Other;42SXD2064949854;34.783749;70.318657;Original;34.783749;70.318657;1;10.203356;827;13058.724;423;12401.679;0;901;4.4606547;279.58438;ALR-056;NA;0;1643;Pashto;2;RC-East;East;32225.145;16576.293;39.011971;2444.6873;16774.617;6253.5884;91.575623;19680.805;Pashto;Other;No capital;0;.33333334;0;0;0;0;0;.18272425;0;0;0;0;0;0;1;Laghman;Alingar;903;0;1;10339.093047;0;0;0;0;.684982;104.10847;1062.2557;10838.573;1209.9092;4944.7134;42085.176;347705.63;1463880.3;24450192;10.203356;.26521337;10.468569
1203066;1203066;Qalatak School and Clinic, Aleengar, Aleengar;Laghman;12;703;2939;5;0;1;0;0;0;0;1033;48;128;0;217;0;0;0;0;1209;5;2;0;.40000001;0;.41136441;.73340696;Other;Laghman;ALINGAR;Qalatak School and Clinic, Aleengar, Aleengar;42SXD3160949311;Secure;Other;42SXD3160949311;34.777496;70.438332;Original;34.777496;70.438332;1;1.9166052;827;2080.5396;415;4520.1743;0;1349;19.806433;308.35013;ALR-090;NA;0;723;Pashai;6;RC-East;East;32578.184;24502.795;5835.2612;8589.3564;24637.996;14765.744;423.85202;12596.327;Other;Other;No capital;0;.2;0;0;0;0;0;.17948718;0;0;0;0;0;0;0;Laghman;Alingar;903;0;1;1916.605215;0;0;0;0;.684982;3.6733756;7.040411;13.493689;1209.4742;4961.5586;42062.488;349483.91;1462828;24617064;1.9166052;-.72575057;1.1908547
1203079;1203079;Mandal Village Guestroom, Aleengar, Aleengar;Laghman;12;703;2948;5;0;0;0;0;0;0;446;15;199;0;0;0;0;0;0;660;5;2;0;.40000001;0;.2238806;.49159777;Other;Laghman;ALINGAR;Mandal Village Guestroom, Aleengar, Aleengar;42SXD3339756437;Secure;Other;42SXD3339756437;34.841503;70.458992;Original;34.841503;70.458992;1;.20629711;827;7108.3242;415;2950.8259;0;1697;13.443253;614.57208;ALR-060;NA;0;619;Pashai;6;RC-East;East;39919.277;30156.742;518.36102;8890.0049;30323.449;19806.537;718.77051;5615.3955;Other;Other;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laghman;Alingar;903;0;1;206.297146;0;0;0;0;.684982;.042558499;.0087796953;.0018112259;1213.9303;4964.4697;42295.156;349791.53;1473626.9;24645958;.20629711;-.95940953;-.75311244
